latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
41.17815,-123.43423,345.16,0.4,0.6,2020-08-13,2015,N,VIIRS,n,2,293.83,3.51,D,0
41.18588,-123.53088,341.18,0.41,0.6,2020-08-13,2015,N,VIIRS,n,2,294.41,69.79,D,0
41.18505,-123.53382,356.2,0.41,0.6,2020-08-13,2015,N,VIIRS,l,2,308.13,69.79,D,0
41.18291,-123.54134,208,0.41,0.61,2020-08-13,2015,N,VIIRS,l,2,304.3,115.15,D,0
40.8502,-119.6244,367,0.54,0.51,2020-08-13,2015,N,VIIRS,h,2,344.56,197.21,D,0
40.84881,-119.63019,367,0.54,0.51,2020-08-13,2015,N,VIIRS,h,2,337.46,197.21,D,0
40.84705,-119.63109,343.07,0.54,0.51,2020-08-13,2015,N,VIIRS,n,2,314.95,55.55,D,0
40.84845,-119.6254,367,0.54,0.51,2020-08-13,2015,N,VIIRS,l,2,329.94,169.75,D,0
40.85302,-119.62698,367,0.54,0.51,2020-08-13,2015,N,VIIRS,h,2,360.38,169.75,D,0
40.85162,-119.63266,367,0.54,0.51,2020-08-13,2015,N,VIIRS,h,2,332.47,55.55,D,0
40.85454,-119.62079,334.22,0.54,0.51,2020-08-13,2015,N,VIIRS,n,2,305.08,169.75,D,0
40.85024,-119.63826,356.94,0.54,0.51,2020-08-13,2015,N,VIIRS,n,2,313.58,55.55,D,0
41.16139,-123.42976,337.8,0.41,0.6,2020-08-13,2015,N,VIIRS,n,2,298.98,6.36,D,0
41.16766,-123.42883,367,0.4,0.6,2020-08-13,2015,N,VIIRS,h,2,293.5,15,D,0
41.16622,-123.43396,334.63,0.41,0.6,2020-08-13,2015,N,VIIRS,n,2,292.34,6.36,D,0
41.17364,-123.42891,327.07,0.4,0.6,2020-08-13,2015,N,VIIRS,n,2,292.65,3.51,D,0
41.1723,-123.43369,333.64,0.4,0.6,2020-08-13,2015,N,VIIRS,n,2,293.25,3.51,D,0
41.15466,-123.49684,329.9,0.41,0.6,2020-08-13,2015,N,VIIRS,n,2,296.02,2.97,D,0
32.5785,-116.57874,367,0.76,0.77,2020-08-13,2153,N,VIIRS,h,2,299.89,20.34,D,0
34.04528,-118.01585,330.73,0.65,0.73,2020-08-13,2153,N,VIIRS,n,2,297.39,3.16,D,0
32.57696,-116.57825,367,0.76,0.77,2020-08-13,2153,N,VIIRS,h,2,301.73,31.67,D,0
34.04451,-118.01347,332.96,0.65,0.73,2020-08-13,2153,N,VIIRS,n,2,296.77,3.05,D,0
32.57128,-116.57737,345.41,0.76,0.77,2020-08-13,2153,N,VIIRS,n,2,302.95,20.34,D,0
32.5772,-116.57002,335.32,0.76,0.77,2020-08-13,2153,N,VIIRS,n,2,298.91,27.86,D,0
40.84666,-119.61909,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,322.15,27.27,D,0
40.86016,-119.59851,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,312.38,20.06,D,0
40.85968,-119.62111,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,321.73,15.47,D,0
40.85952,-119.62832,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,317.42,45.96,D,0
40.85998,-119.60686,339.3,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,313.61,20.06,D,0
40.85981,-119.61456,342.36,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,313.91,15.47,D,0
40.86684,-119.59163,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,315.48,130.86,D,0
40.86668,-119.59937,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,321.28,70.65,D,0
40.86649,-119.60776,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,318.21,70.65,D,0
40.86632,-119.61568,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,328.36,69.47,D,0
40.86617,-119.62241,356.51,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,320.51,69.47,D,0
40.86602,-119.62959,342.24,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,310.2,23.25,D,0
40.87352,-119.58488,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,303.29,130.86,D,0
40.873,-119.60877,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,322.98,70.65,D,0
40.8468,-119.61266,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,315.45,27.27,D,0
40.87319,-119.60024,344.68,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,313.78,70.65,D,0
40.87267,-119.62392,355.78,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,311.54,69.47,D,0
40.84538,-119.61484,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,315.84,32.41,D,0
40.84527,-119.6215,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,320.79,18.51,D,0
40.84515,-119.62984,340.63,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,311.21,18.51,D,0
40.845,-119.63905,343.6,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,309.8,6.67,D,0
40.84488,-119.64706,335.73,0.58,0.7,2020-08-13,2155,N,VIIRS,l,2,308.55,6.67,D,0
40.85166,-119.63048,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,315.6,38.46,D,0
40.85225,-119.59272,354.87,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,312.07,34.23,D,0
40.85212,-119.60148,356.47,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,318.86,34.23,D,0
40.85199,-119.60941,355.24,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,317.04,15.97,D,0
40.85189,-119.61594,353.87,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,316.61,15.97,D,0
40.85179,-119.62234,354.74,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,315.46,38.46,D,0
40.85152,-119.6395,341.24,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,315.77,69.73,D,0
40.85878,-119.59335,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,321.81,34.23,D,0
40.8583,-119.62343,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,319.86,38.46,D,0
40.85817,-119.63115,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,312.47,38.46,D,0
40.8589,-119.58564,332.12,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,306.51,30.23,D,0
40.85865,-119.60152,353.82,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,314.22,34.23,D,0
40.85841,-119.61681,342.17,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,315.28,15.97,D,0
40.8653,-119.59429,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,312.25,76.79,D,0
40.86518,-119.60201,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,318.51,76.79,D,0
40.86492,-119.61787,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,325.52,68.2,D,0
40.86481,-119.62473,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,317.81,36.67,D,0
40.86543,-119.58648,339.62,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,305.67,93.43,D,0
40.86504,-119.61069,349.63,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,316.72,68.2,D,0
40.87195,-119.58747,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,311.67,93.43,D,0
40.87183,-119.5953,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,331.77,76.79,D,0
40.8717,-119.6032,355.3,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,315.52,76.79,D,0
40.87131,-119.62642,346.99,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,310.7,36.67,D,0
40.87154,-119.6122,352.74,0.58,0.7,2020-08-13,2155,N,VIIRS,l,2,333.13,68.2,D,0
40.87143,-119.61921,367,0.58,0.7,2020-08-13,2155,N,VIIRS,l,2,327.7,68.2,D,0
40.84614,-119.64425,352.17,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,310.58,14.5,D,0
40.85363,-119.59825,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,322.88,20.06,D,0
40.85283,-119.63634,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,313.28,45.96,D,0
40.85381,-119.58987,349.54,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,311.05,36.18,D,0
40.85344,-119.60703,355.65,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,317.02,20.06,D,0
40.85317,-119.62015,346.8,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,313.73,15.47,D,0
40.8533,-119.61389,349.08,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,315.81,15.47,D,0
40.84631,-119.63591,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,314.03,30.27,D,0
40.85302,-119.62746,356.39,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,313.66,45.96,D,0
40.85265,-119.64446,349.24,0.58,0.7,2020-08-13,2155,N,VIIRS,n,2,307.45,21.54,D,0
40.86032,-119.59072,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,316.88,36.18,D,0
40.8465,-119.62666,367,0.58,0.7,2020-08-13,2155,N,VIIRS,h,2,316.36,30.27,D,0
41.17558,-123.53906,342.54,0.36,0.58,2020-08-13,2156,N,VIIRS,n,2,297.9,3.63,D,0
41.15756,-123.46568,367,0.37,0.58,2020-08-13,2156,N,VIIRS,h,2,306.35,15.23,D,0
41.15741,-123.46897,367,0.37,0.58,2020-08-13,2156,N,VIIRS,h,2,298.84,15.23,D,0
41.15773,-123.46235,347.66,0.37,0.58,2020-08-13,2156,N,VIIRS,n,2,297.86,17.97,D,0
41.16487,-123.42671,367,0.37,0.58,2020-08-13,2156,N,VIIRS,h,2,302.3,8.79,D,0
41.16505,-123.42284,355.04,0.37,0.58,2020-08-13,2156,N,VIIRS,n,2,300.53,12.47,D,0
41.16468,-123.4305,345.36,0.37,0.58,2020-08-13,2156,N,VIIRS,n,2,297.13,8.79,D,0
41.16215,-123.48276,337.77,0.37,0.58,2020-08-13,2156,N,VIIRS,n,2,298.32,3.37,D,0
41.18124,-123.53389,330.11,0.36,0.58,2020-08-13,2156,N,VIIRS,n,2,295.6,3.63,D,0
41.19243,-123.52644,331.31,0.36,0.58,2020-08-13,2156,N,VIIRS,n,2,297.51,1.77,D,0
41.20306,-123.53,338.77,0.36,0.58,2020-08-13,2156,N,VIIRS,n,2,297.47,4.23,D,0
40.87502,-119.53753,319.89,0.5,0.41,2020-08-14,1013,N,VIIRS,n,2,289.49,1.83,N,0
40.83327,-119.56457,305.09,0.5,0.41,2020-08-14,1013,N,VIIRS,n,2,287,2.13,N,0
40.87992,-119.58055,298.13,0.5,0.41,2020-08-14,1013,N,VIIRS,n,2,287.4,0.76,N,0
40.87247,-119.54424,309.98,0.5,0.41,2020-08-14,1013,N,VIIRS,n,2,287.55,2.12,N,0
40.82732,-119.59335,306.24,0.5,0.41,2020-08-14,1013,N,VIIRS,n,2,287.93,1.5,N,0
40.87132,-119.53858,302.31,0.5,0.41,2020-08-14,1013,N,VIIRS,n,2,287.78,1.35,N,0
40.84668,-119.57278,303.13,0.5,0.41,2020-08-14,1013,N,VIIRS,n,2,288.63,1.74,N,0
40.84303,-119.57411,316.8,0.5,0.41,2020-08-14,1013,N,VIIRS,n,2,287.52,1.74,N,0
40.83691,-119.56319,335.49,0.5,0.41,2020-08-14,1013,N,VIIRS,n,2,289.19,2.13,N,0
40.83813,-119.56925,313.58,0.5,0.41,2020-08-14,1013,N,VIIRS,n,2,288.2,2.13,N,0
40.83572,-119.55728,299.32,0.5,0.41,2020-08-14,1013,N,VIIRS,n,2,285.29,0.73,N,0
40.8345,-119.5707,309.17,0.5,0.41,2020-08-14,1013,N,VIIRS,n,2,287.45,2.13,N,0
40.82275,-114.25839,314.53,0.59,0.53,2020-08-14,1013,N,VIIRS,n,2,289.89,2.26,N,2
40.92132,-119.57233,299.74,0.5,0.41,2020-08-14,1013,N,VIIRS,n,2,286.02,1.36,N,0
40.91773,-119.57391,352.65,0.5,0.41,2020-08-14,1013,N,VIIRS,n,2,313.24,19.83,N,0
40.91642,-119.56744,328.35,0.5,0.41,2020-08-14,1013,N,VIIRS,n,2,290.12,19.83,N,0
40.91415,-119.57556,343.33,0.5,0.41,2020-08-14,1013,N,VIIRS,n,2,290.54,19.83,N,0
40.90472,-119.52917,330.85,0.5,0.41,2020-08-14,1013,N,VIIRS,n,2,284.54,2.15,N,0
40.82975,-119.60538,311.08,0.5,0.41,2020-08-14,1013,N,VIIRS,n,2,287.35,1.63,N,0
40.91278,-119.56882,314.92,0.5,0.41,2020-08-14,1013,N,VIIRS,n,2,288.28,19.83,N,0
40.90358,-119.52357,306.32,0.5,0.41,2020-08-14,1013,N,VIIRS,n,2,283.89,2.15,N,0
40.90064,-119.54767,311.51,0.5,0.41,2020-08-14,1013,N,VIIRS,n,2,284.63,1.2,N,0
40.89841,-119.53674,309.08,0.5,0.41,2020-08-14,1013,N,VIIRS,n,2,285.08,2.3,N,0
40.87874,-119.53649,307.99,0.5,0.41,2020-08-14,1013,N,VIIRS,n,2,287.22,1.83,N,0
40.87617,-119.54314,314.78,0.5,0.41,2020-08-14,1013,N,VIIRS,n,2,288.31,2.5,N,0
41.15822,-123.49545,312.25,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,292.2,1.75,N,0
41.15497,-123.4966,338.08,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,292.32,4.44,N,0
40.73618,-122.32459,304.69,0.41,0.37,2020-08-14,1014,N,VIIRS,n,2,293.95,0.53,N,0
39.71788,-120.91759,307.88,0.46,0.39,2020-08-14,1014,N,VIIRS,n,2,286.54,1.16,N,0
39.71433,-120.9187,300.53,0.46,0.39,2020-08-14,1014,N,VIIRS,n,2,287.03,0.71,N,0
38.01711,-121.76725,306.94,0.46,0.39,2020-08-14,1014,N,VIIRS,n,2,291.57,1.05,N,3
38.00271,-121.93474,312.93,0.45,0.39,2020-08-14,1014,N,VIIRS,n,2,292.5,2.24,N,2
36.35582,-114.91321,319.89,0.35,0.57,2020-08-14,1014,N,VIIRS,n,2,294.61,2.95,N,2
41.17646,-123.54278,353.61,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,301.61,8.4,N,0
41.21585,-123.40667,338.1,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,295.33,7.29,N,0
41.2166,-123.41113,316.73,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,292.1,2.05,N,0
41.2151,-123.40218,310.15,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,290.33,7.29,N,0
41.21334,-123.4123,327.22,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,291.93,2.05,N,0
41.21259,-123.40781,350.39,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,296.85,7.29,N,0
41.21183,-123.4033,331.3,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,290.52,7.29,N,0
41.20931,-123.40888,327.6,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,291.69,1.81,N,0
41.21006,-123.41336,303.06,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,289.74,0.74,N,0
41.20855,-123.40434,306.5,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,287.02,1.81,N,0
41.21214,-123.44645,301.44,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,290.1,0.58,N,0
41.21138,-123.44193,305.82,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,291.09,0.58,N,0
41.20883,-123.44728,306.92,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,290.75,1.16,N,0
41.20807,-123.44279,309.61,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,292.44,1.16,N,0
41.19997,-123.43558,310.43,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,291.66,1.25,N,0
41.19921,-123.43108,319.58,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,291.57,1.74,N,0
41.19592,-123.43195,321.43,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,291.91,1.74,N,0
41.19366,-123.4185,322.86,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,290.17,1.44,N,0
41.19667,-123.43648,306.24,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,291.3,1.25,N,0
41.19442,-123.423,302.5,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,289.96,1.44,N,0
41.19037,-123.41944,320.52,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,290.1,1.95,N,0
41.19262,-123.43287,312.98,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,291.68,1.97,N,0
41.19187,-123.42839,302.29,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,289.85,1.97,N,0
41.19112,-123.42392,310.59,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,290.37,1.95,N,0
41.18932,-123.43378,340.96,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,293.31,1.97,N,0
41.18782,-123.42483,330.04,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,292.04,1.95,N,0
41.18708,-123.42037,325.7,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,292.05,1.95,N,0
41.19911,-123.49242,310.64,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,291.62,0.97,N,0
41.19083,-123.4428,305.71,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,291.42,0.75,N,0
41.19007,-123.43829,303.85,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,291.43,0.75,N,0
41.18857,-123.42931,316.44,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,291.81,1.97,N,0
41.18527,-123.43019,325.11,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,294.09,2.03,N,0
41.18378,-123.42129,314.2,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,289.71,1.94,N,0
41.18304,-123.41687,314.52,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,289.69,1.62,N,0
41.18197,-123.43111,312.73,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,291.7,2.03,N,0
41.17942,-123.43652,337.45,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,294.67,2.36,N,0
41.19454,-123.52715,318.66,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,292.67,1.72,N,0
41.19379,-123.52262,310.12,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,292.75,1.72,N,0
41.18017,-123.44102,305.84,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,291.74,0.85,N,0
41.17867,-123.43205,314.95,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,290.51,2.36,N,0
41.1757,-123.41429,312.92,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,288.86,1.56,N,0
41.19049,-123.52357,336.77,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,294.42,1.72,N,0
41.1754,-123.43309,342.18,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,294.56,2.36,N,0
41.19127,-123.52824,307.34,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,292.11,1.72,N,0
41.18972,-123.51896,301.98,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,291.46,1.01,N,0
41.17615,-123.43758,308.72,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,293.22,2.36,N,0
41.18643,-123.51991,335.79,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,294.34,3.38,N,0
41.17212,-123.43415,331.09,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,293.75,2.01,N,0
41.188,-123.52934,315.61,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,292.96,1.66,N,0
41.18722,-123.52464,304.47,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,292.42,1.66,N,0
41.17137,-123.42963,302.65,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,289.55,1.76,N,0
41.18317,-123.52105,330.43,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,293.95,3.38,N,0
41.16885,-123.4352,329.42,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,292.17,2.01,N,0
41.16734,-123.42619,321.78,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,289.92,1.76,N,0
41.1696,-123.4397,305.51,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,291.19,2.01,N,0
41.1666,-123.42171,315.64,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,287.35,1.08,N,0
41.18071,-123.52689,337.48,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,294.29,2.02,N,0
41.16482,-123.43172,322.76,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,290.01,2.91,N,0
41.16407,-123.42723,334.25,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,290.23,2.91,N,0
41.18227,-123.53625,314.69,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,292.6,3.46,N,0
41.18149,-123.53159,303.11,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,292.49,2.02,N,0
41.17992,-123.52218,310.95,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,291.65,1.76,N,0
41.16631,-123.44067,308.03,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,290.66,0.72,N,0
41.16557,-123.4362,311.63,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,289.08,0.72,N,0
41.17975,-123.54185,343.08,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,296.65,3.46,N,0
41.18123,-123.55077,302.98,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,290.78,0.49,N,0
41.17745,-123.52803,313.64,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,292.47,2.02,N,0
41.17795,-123.55176,340.57,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,295.21,5,N,0
41.17721,-123.54728,345.42,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,297.24,5,N,0
41.17342,-123.52449,327.44,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,292.76,2.55,N,0
41.16797,-123.49198,321.67,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,292.81,1.87,N,0
41.17571,-123.53826,304.89,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,292.53,8.4,N,0
41.17419,-123.52909,304.54,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,292.63,1.36,N,0
41.16472,-123.49313,315.67,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,292.59,1.87,N,0
41.16161,-123.4746,304.08,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,290.56,0.78,N,0
41.16225,-123.49899,336.81,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,293.63,1.75,N,0
41.15912,-123.48032,323.8,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,292.36,2.69,N,0
41.15756,-123.47104,333.76,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,290.94,1.92,N,0
41.15681,-123.46651,305.86,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,290.72,1.92,N,0
41.15586,-123.48145,328.47,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,291.03,2.69,N,0
41.159,-123.50011,304.77,0.39,0.36,2020-08-14,1014,N,VIIRS,n,2,289.75,1.75,N,0
34.17519,-117.89673,334.71,0.55,0.51,2020-08-14,1015,N,VIIRS,n,2,295,4.93,N,0
37.18555,-121.67992,301.9,0.47,0.4,2020-08-14,1015,N,VIIRS,n,2,290.11,0.6,N,2
34.62103,-117.10186,308.86,0.59,0.53,2020-08-14,1015,N,VIIRS,n,2,294.19,1.71,N,2
34.60674,-117.33902,307.68,0.58,0.52,2020-08-14,1015,N,VIIRS,n,2,294.09,1.62,N,2
34.60747,-117.33876,309.75,0.58,0.52,2020-08-14,1015,N,VIIRS,n,2,294.61,2.45,N,2
34.1844,-117.90558,333.59,0.55,0.51,2020-08-14,1015,N,VIIRS,n,2,294.79,5.53,N,0
34.18322,-117.90058,313.57,0.55,0.51,2020-08-14,1015,N,VIIRS,n,2,293.34,3.49,N,0
34.18583,-117.9001,322.36,0.55,0.51,2020-08-14,1015,N,VIIRS,n,2,294.31,2.6,N,0
34.18701,-117.90521,311.25,0.55,0.51,2020-08-14,1015,N,VIIRS,n,2,292.98,2.6,N,0
34.18241,-117.90666,312.27,0.55,0.51,2020-08-14,1015,N,VIIRS,n,2,293.34,3.16,N,0
34.17341,-117.88901,317.23,0.55,0.51,2020-08-14,1015,N,VIIRS,n,2,293.25,4.93,N,0
34.17023,-117.89663,341.04,0.55,0.51,2020-08-14,1015,N,VIIRS,n,2,297.74,6.6,N,0
34.16868,-117.88992,314.26,0.55,0.51,2020-08-14,1015,N,VIIRS,n,2,293.4,6.6,N,0
34.16538,-117.897,345.27,0.55,0.51,2020-08-14,1015,N,VIIRS,n,2,296.21,6.6,N,0
34.16405,-117.89124,307.02,0.55,0.51,2020-08-14,1015,N,VIIRS,n,2,292.66,6.6,N,0
33.71492,-117.71037,303.25,0.57,0.52,2020-08-14,1015,N,VIIRS,n,2,291.23,0.9,N,2
32.59722,-117.01244,302.32,0.33,0.56,2020-08-14,1015,N,VIIRS,n,2,289.68,0.33,N,2
34.64445,-118.55354,334.98,0.6,0.71,2020-08-14,1954,N,VIIRS,l,2,305.38,14.5,D,0
34.18526,-117.91912,345.73,0.57,0.69,2020-08-14,1954,N,VIIRS,n,2,302.41,19.33,D,0
34.65019,-118.55544,350.66,0.6,0.71,2020-08-14,1954,N,VIIRS,n,2,306.76,23.31,D,0
34.18328,-117.92606,334.15,0.57,0.69,2020-08-14,1954,N,VIIRS,n,2,299.9,8.91,D,0
34.18821,-117.90887,334.12,0.57,0.69,2020-08-14,1954,N,VIIRS,n,2,296.26,6.25,D,0
34.66592,-118.54963,348.47,0.6,0.71,2020-08-14,1954,N,VIIRS,n,2,304.84,10.52,D,0
34.70654,-118.50635,367,0.59,0.7,2020-08-14,1954,N,VIIRS,h,2,299.34,160.89,D,0
34.70469,-118.51273,367,0.6,0.7,2020-08-14,1954,N,VIIRS,l,2,325.81,258.03,D,0
34.18227,-117.90565,343.39,0.57,0.69,2020-08-14,1954,N,VIIRS,n,2,301.35,6.25,D,0
34.19166,-117.92075,367,0.57,0.69,2020-08-14,1954,N,VIIRS,h,2,295.61,29.48,D,0
34.18965,-117.92775,355.7,0.57,0.69,2020-08-14,1954,N,VIIRS,n,2,297.6,23.89,D,0
33.78692,-117.494,335.57,0.55,0.68,2020-08-14,1954,N,VIIRS,n,2,302.84,3.61,D,0
34.18454,-117.89775,348.2,0.57,0.69,2020-08-14,1954,N,VIIRS,n,2,298.62,6.25,D,0
40.82974,-119.64638,367,0.46,0.64,2020-08-14,1956,N,VIIRS,h,2,318.92,20.5,D,0
40.82838,-119.65106,367,0.46,0.64,2020-08-14,1956,N,VIIRS,h,2,320.32,17.13,D,0
40.83816,-119.61726,335.94,0.46,0.63,2020-08-14,1956,N,VIIRS,n,2,307.85,6.76,D,0
40.83673,-119.62222,343.89,0.46,0.64,2020-08-14,1956,N,VIIRS,n,2,309.13,5.93,D,0
40.83385,-119.63219,339.74,0.46,0.64,2020-08-14,1956,N,VIIRS,n,2,311.39,7.95,D,0
40.82693,-119.65606,337.6,0.46,0.64,2020-08-14,1956,N,VIIRS,n,2,304.91,17.13,D,0
40.84209,-119.62566,367,0.46,0.64,2020-08-14,1956,N,VIIRS,h,2,314.17,28.4,D,0
40.83798,-119.63986,367,0.46,0.64,2020-08-14,1956,N,VIIRS,h,2,312.35,33.86,D,0
